station,lat,lon,n_years_ok,total_hours,common_hours,has_valid_month_1pt_fixed12,has_valid_month_2pt_fixed_00_12,has_valid_month_1pt_daily_mean,has_valid_month_2pt_dynamic,has_valid_month_baseline,has_valid_month_scaled
38579099999,40.1166667,67.8333333,6,16550,16433,True,True,True,True,True,True
38583099999,40.8166666,68.6833333,6,16731,16624,True,True,True,True,True,True
38589099999,40.2833333,68.8333333,1,1,0,False,False,False,False,False,False
38598099999,40.2666666,69.8166666,6,17269,16914,True,True,True,True,True,True
38599099999,40.2166666,69.7333333,6,17170,16625,True,True,True,True,True,True
38602099999,40.8,70.633,2,11,0,False,False,False,False,False,False
38606099999,40.55,70.95,3,6,0,False,False,False,False,False,False
38611099999,40.9833333,71.5833333,6,49618,49465,True,True,True,True,True,True
38613099999,40.9166666,72.95,6,16915,16738,True,True,True,True,True,True
38615599999,40.608989,72.793269,6,52343,52059,True,True,True,True,True,True
38616099999,40.7,72.9,6,16346,16090,True,True,True,True,True,True
38618099999,40.3666666,71.75,6,41495,41345,True,True,True,True,True,True
38647099999,39.25,55.5166666,6,17369,17053,True,True,True,True,True,True
38656099999,39.3166666,58.6,6,17276,17121,True,True,True,True,True,True
38683099999,39.7166666,64.6166666,6,17190,17079,True,True,True,True,True,True
38684099999,39.3166666,63.2,1,2,0,False,False,False,False,False,False
38687099999,39.0833333,63.6,6,17267,17178,True,True,True,True,True,True
38696099999,39.700547,66.983829,6,52414,52301,True,True,True,True,True,True
38705099999,39.5,67.6,6,17143,16760,True,True,True,True,True,True
38708099999,39.233,67.467,1,1,0,False,False,False,False,False,False
38711099999,39.7166666,68.0166666,2,5,0,False,False,False,False,False,False
38713099999,39.9,68.9833333,6,17385,17190,True,True,True,True,True,True
38715099999,39.5666666,68.5833333,6,17308,17020,True,True,True,True,True,True
38718099999,39.1,68.3833333,6,17207,16880,True,True,True,True,True,True
38719099999,39.0833333,68.8666666,6,17247,16850,True,True,True,True,True,True
38725099999,39.4333333,69.6666666,6,17265,16811,True,True,True,True,True,True
38734099999,39.45,70.2,6,17028,16546,True,True,True,True,True,True
38744099999,39.2833333,71.8666666,6,17205,16925,True,True,True,True,True,True
38750099999,37.4666666,53.9666666,6,17229,16898,True,True,True,True,True,True
38755099999,38.5333333,54.3,1,1,0,False,False,False,False,False,False
38759099999,37.6166666,54.7833333,1,1,0,False,False,False,False,False,False
38763099999,38.9833333,56.2833333,6,17344,17112,True,True,True,True,True,True
38774099999,38.4333333,57.4166666,6,17319,17069,True,True,True,True,True,True
38799099999,38.0833333,62.8,6,16942,16876,True,True,True,True,True,True
38804099999,38.5666666,63.1833333,1,1,0,False,False,False,False,False,False
38806099999,38.4666666,64.3666666,6,17014,16926,True,True,True,True,True,True
38812099999,38.8,65.7166666,6,16583,16359,True,True,True,True,True,True
38816099999,38.65,66.9333333,1,3,0,False,False,False,False,False,False
38818099999,38.25,66.8333333,1,3,0,False,False,False,False,False,False
38827099999,38.2,67.2,1,4,0,False,False,False,False,False,False
38828099999,38.167,67.367,1,2,0,False,False,False,False,False,False
38829099999,38.2666666,67.9,1,3,0,False,False,False,False,False,False
38836099999,38.543333,68.825,6,52428,52234,True,True,True,True,True,True
38838099999,38.05,68.35,6,16993,16616,True,True,True,True,True,True
38840099999,38.4166666,69.35,3,16,3,False,False,False,False,False,False
38842099999,38.683,69.567,2,13,0,False,False,False,False,False,False
38844099999,38.25,69.2333333,6,17344,17028,True,True,True,True,True,True
38846099999,38.3666666,69.9833333,6,17295,17009,True,True,True,True,True,True
38847099999,38.1,69.3166666,6,17156,16716,True,True,True,True,True,True
38851099999,39.0,70.3,6,17004,16241,True,True,True,True,True,True
38856099999,38.4666666,70.8833333,6,17209,16758,True,True,True,True,True,True
38869099999,38.1666666,72.6333333,6,16589,15935,True,True,True,True,True,True
38875099999,39.0166666,73.55,6,17269,16840,True,True,True,True,True,True
38878099999,38.1666666,73.9666666,6,17082,16576,True,True,True,True,True,True
38880099999,37.986814,58.360967,6,52309,52140,True,True,True,True,True,True
38885099999,37.35,59.6333333,2,2,0,False,False,False,False,False,False
38886099999,37.3833333,60.5166666,6,17083,16956,True,True,True,True,True,True
38895099999,37.6,62.1833333,6,17181,17079,True,True,True,True,True,True
38911099999,37.8333333,65.2,6,17232,17075,True,True,True,True,True,True
38915099999,37.5166666,66.0166666,6,17286,17036,True,True,True,True,True,True
38927099999,37.286667,67.31,6,52260,52104,True,True,True,True,True,True
38930099999,36.983,68.033,3,13,0,False,False,False,False,False,False
38932099999,37.95,68.5666666,6,16387,15479,True,True,True,True,True,True
38933099999,37.8166666,68.7833333,6,17106,16677,True,True,True,True,True,True
38943099999,37.9166666,69.7833333,1,12,3,False,False,False,False,False,False
38944099999,37.4833333,69.3833333,6,17305,16972,True,True,True,True,True,True
38947099999,37.2333333,69.0833333,6,17094,16635,True,True,True,True,True,True
38951099999,37.95,71.55,6,16961,16546,True,True,True,True,True,True
38954099999,37.5,71.5,6,16830,16397,True,True,True,True,True,True
38957099999,36.7166666,71.6,6,17281,16973,True,True,True,True,True,True
38966099999,37.533,74.833,5,20,0,False,False,False,False,False,False
38974099999,36.5333333,61.2166666,6,17155,16905,True,True,True,True,True,True
38987099999,35.2833333,62.35,6,16598,16453,True,True,True,True,True,True
40001099999,37.020625,41.191394,6,32241,21368,True,True,True,True,True,True
40007099999,36.180675,37.224358,3,1104,494,True,True,True,True,True,True
40016099999,36.5,40.75,5,3402,0,True,False,True,True,True,True
40022099999,35.5333333,35.7666666,6,13225,9481,True,True,True,True,True,True
40025099999,35.401094,35.948681,6,48835,46128,True,True,True,True,True,True
40029099999,35.0,37.0333333,1,2,0,False,False,False,False,False,False
40030099999,35.1166666,36.75,6,12582,7396,True,True,True,True,True,True
40039099999,35.9333333,39.0166666,4,4,0,False,False,False,False,False,False
40045099999,35.285374,40.175961,2,2,0,False,False,False,False,False,False
40050099999,34.8833333,35.8833333,2,6,0,False,False,False,False,False,False
40055099999,34.75,36.7166666,2,3,0,False,False,False,False,False,False
40061099999,34.557361,38.316889,3,820,458,True,True,True,True,True,True
40066099999,34.8166666,36.1333333,6,7017,1153,True,True,True,True,True,True
40067099999,32.7,35.6,2,2,0,False,False,False,False,False,False
40080099999,33.411522,36.515558,6,49343,46876,True,True,True,True,True,True
40083099999,34.0333333,36.7166666,1,1,0,False,False,False,False,False,False
40087099999,33.4833333,38.6666666,1,1,0,False,False,False,False,False,False
40100099999,33.820931,35.488389,6,51071,49874,True,True,True,True,True,True
40101099999,33.8166666,35.85,6,11642,10773,True,True,True,True,True,True
40102099999,33.8666666,36.0,2,2070,2008,True,True,True,True,True,True
40103099999,34.45,35.8,6,14753,0,False,False,False,False,False,False
40105099999,34.25,36.05,3,3,0,False,False,False,False,False,False
40153099999,32.9666666,35.5,6,21129,19511,True,True,True,True,True,True
40155099999,32.809444,35.043056,6,31463,286,True,True,True,True,True,True
40176199999,32.981047,35.571908,6,21762,0,True,False,True,True,True,True
40176299999,32.117,34.783,5,29611,499,True,True,True,True,True,True
40179099999,32.0,34.8166666,6,21817,21356,True,True,True,True,True,True
40180099999,32.011389,34.886667,6,52437,52257,True,True,True,True,True,True
40183099999,31.7666666,35.2166666,6,21680,20947,True,True,True,True,True,True
40190099999,31.25,34.8,6,21583,20751,True,True,True,True,True,True
40192199999,31.0306,35.3919,3,10770,9723,True,True,True,True,True,True
40198099999,29.94025,34.93585,5,7901,452,True,True,True,True,True,True
40199099999,29.561281,34.960081,6,38601,36857,True,True,True,True,True,True
40240099999,31.5333333,35.1,1,2,0,False,False,False,False,False,False
40250099999,32.539217,38.194986,6,7253,3001,True,True,True,True,True,True
40253099999,32.6333333,35.6166666,1,15,0,False,False,False,False,False,False
40255099999,32.55,35.85,6,9668,6577,True,True,True,True,True,True
40256099999,32.4,35.5833333,4,40,0,False,False,False,False,False,False
40257099999,32.3666666,35.75,1,14,0,False,False,False,False,False,False
40260099999,32.160747,37.149383,6,15657,12519,True,True,True,True,True,True
40265099999,32.356353,36.259181,6,16075,14260,True,True,True,True,True,True
40267099999,32.15,36.2833333,1,12,0,False,False,False,False,False,False
40268099999,32.0333333,35.7333333,1,109,34,True,True,True,True,True,True
40270099999,31.972703,35.991569,6,51746,50482,True,True,True,True,True,True
40272099999,31.722556,35.993214,6,50101,48499,True,True,True,True,True,True
40275099999,31.25,36.1166666,1,15,0,False,False,False,False,False,False
40285099999,32.2166666,35.6166666,2,26,0,False,False,False,False,False,False
40288099999,31.8333333,36.8166666,1,20,0,False,False,False,False,False,False
40292099999,31.2666666,35.75,1,17,0,False,False,False,False,False,False
40296099999,31.0333333,35.4666666,6,6207,3859,True,True,True,True,True,True
40298099999,30.7833333,35.7166666,1,21,0,False,False,False,False,False,False
40300099999,30.5166666,35.5333333,1,40,4,False,False,True,True,True,True
40305099999,30.2833333,36.15,1,314,101,True,True,True,True,True,True
40310099999,30.1666666,35.7833333,6,13598,9696,True,True,True,True,True,True
40340099999,29.611619,35.018067,6,44316,39459,True,True,True,True,True,True
40356099999,31.692683,38.7312,6,52090,51721,True,True,True,True,True,True
40357099999,30.906589,41.138217,6,52057,51356,True,True,True,True,True,True
40360099999,31.411942,37.279469,6,52054,51391,True,True,True,True,True,True
40361099999,29.785133,40.100006,6,51965,51658,True,True,True,True,True,True
40362099999,29.626419,43.490614,6,51938,51395,True,True,True,True,True,True
40363099999,28.0,41.45,1,4,0,False,False,False,False,False,False
40370099999,27.35,45.0166666,1,1,0,False,False,False,False,False,False
40373099999,28.335192,46.125069,6,51910,51284,True,True,True,True,True,True
40375099999,28.365417,36.618889,6,52075,51632,True,True,True,True,True,True
40377099999,27.900917,45.528194,3,14811,334,True,True,True,True,True,True
40381099999,28.8833333,38.9,1,1,0,False,False,False,False,False,False
40394099999,27.437917,41.686292,6,52047,51201,True,True,True,True,True,True
40398099999,28.3166666,38.6166666,1,1,0,False,False,False,False,False,False
40400099999,26.198553,36.476381,6,51753,51055,True,True,True,True,True,True
40401099999,26.2938,38.0637,6,35519,4792,True,True,True,True,True,True
40405099999,26.3,43.7666666,6,51989,51464,True,True,True,True,True,True
40414099999,24.449867,44.121175,6,33741,15,True,False,True,True,True,True
40415099999,26.4333333,49.8,6,51998,51665,True,True,True,True,True,True
40416099999,26.265417,50.152027,6,48102,0,False,False,False,False,False,False
40419499999,27.039028,49.405083,5,15144,11461,True,True,True,True,True,True
40420099999,25.285306,49.485189,6,52289,51837,True,True,True,True,True,True
40430099999,24.553422,39.705061,6,51803,51296,True,True,True,True,True,True
40435099999,26.9833333,44.1166666,6,11065,0,True,False,True,True,True,True
40437099999,24.95764,46.698776,6,52176,51785,True,True,True,True,True,True
40438099999,24.721944,46.724722,6,12483,3212,True,True,True,True,True,True
40439099999,24.144244,38.06335,6,51982,51629,True,True,True,True,True,True
40550099999,30.0666666,47.6833333,6,15773,14720,True,True,True,True,True,True
40551099999,29.8166666,47.35,6,11993,11613,True,True,True,True,True,True
40552099999,29.6166666,47.5833333,4,5100,4956,True,True,True,True,True,True
40553099999,29.75,47.85,6,11523,10618,True,True,True,True,True,True
40568099999,29.7666666,48.3666666,6,5216,0,False,False,False,False,False,False
40570099999,29.1,46.6833333,6,12451,12136,True,True,True,True,True,True
40573099999,29.3666666,46.9666666,6,12469,12071,True,True,True,True,True,True
40573599999,28.934764,47.791864,1,3,0,False,False,False,False,False,False
40573699999,29.346742,47.520753,2,17082,15979,True,True,True,True,True,True
40580099999,29.3,47.9333333,5,8609,7979,True,True,True,True,True,True
40581099999,29.3833333,48.0,6,12485,0,False,False,False,False,False,False
40582099999,29.226567,47.968928,6,51414,51043,True,True,True,True,True,True
40585099999,29.35,48.1,6,16485,0,False,False,False,False,False,False
40586099999,29.3166666,47.6666666,6,12580,12162,True,True,True,True,True,True
40587099999,29.2666666,47.7166666,6,15736,14607,True,True,True,True,True,True
40588099999,29.45,48.3333333,6,11439,0,False,False,False,False,False,False
40590099999,29.0666666,47.5333333,6,7549,7135,True,True,True,True,True,True
40592099999,28.5666666,48.0666666,6,15548,14570,True,True,True,True,True,True
40593099999,28.8666666,48.2833333,3,7636,0,False,False,False,False,False,False
40594099999,28.55,48.3833333,6,12380,12050,True,True,True,True,True,True
40596099999,28.6833333,48.65,6,15412,0,False,False,False,False,False,False
40602099999,36.8,42.1,6,2786,0,True,False,True,True,True,True
40603099999,36.3666666,42.4833333,3,2727,0,True,False,True,True,True,True
40605099999,37.1333333,42.7166666,6,6766,0,True,False,True,True,True,True
40606099999,36.8666666,43.0,6,8271,0,True,False,True,True,True,True
40607099999,36.75,43.89,6,4210,0,True,False,True,True,True,True
40608099999,36.305761,43.147397,6,7512,4371,True,True,True,True,True,True
40610099999,36.0333333,41.7333333,3,3,0,False,False,False,False,False,False
40611099999,36.3833333,44.2,6,8422,0,True,False,True,True,True,True
40619099999,35.75,43.6,4,1285,0,True,False,True,True,True,True
40620099999,35.2,45.95,6,3914,0,True,False,True,True,True,True
40621099999,35.469478,44.348933,6,14133,10535,True,True,True,True,True,True
40622099999,35.5166666,44.8333333,6,9005,0,True,False,True,True,True,True
40623099999,35.55,45.45,6,49831,46947,True,True,True,True,True,True
40623599999,35.767194,43.125122,1,1134,0,True,False,True,True,True,True
40627099999,34.3833333,41.0166666,2,45,0,False,False,True,True,True,True
40629099999,34.3666666,41.95,4,2790,0,True,False,True,True,True,True
40631099999,34.9,43.5333333,4,2908,0,True,False,True,True,True,True
40632099999,34.8833333,44.65,6,8541,0,True,False,True,True,True,True
40633099999,34.5666666,43.7,6,6023,0,True,False,True,True,True,True
40634099999,34.1333333,42.35,6,9834,2940,True,True,True,True,True,True
40635599999,30.935758,46.090111,1,1100,0,True,False,True,True,True,True
40635699999,36.2333333,43.9666666,6,45946,38879,True,True,True,True,True,True
40637099999,34.35,45.3833333,6,10230,3013,True,True,True,True,True,True
40638099999,33.8333333,44.5333333,6,7982,499,True,True,True,True,True,True
40640099999,33.2166666,41.7833333,1,1,0,False,False,False,False,False,False
40642099999,33.0333333,40.2833333,6,5911,3,True,False,True,True,True,True
40643099999,33.8,40.1333333,1,49,0,False,False,True,True,True,True
40645099999,33.45,43.3166666,6,7457,0,True,False,True,True,True,True
40646099999,33.6333333,43.75,6,6092,5,True,False,True,True,True,True
40650099999,33.2666666,44.2333333,6,51500,50885,True,True,True,True,True,True
40650399999,33.2333333,44.2333333,2,2,0,False,False,False,False,False,False
40650699999,33.940194,44.361583,4,23749,13998,True,True,True,True,True,True
40650799999,33.785608,42.4412,1,1290,0,True,False,True,True,True,True
40650899999,34.673231,43.542994,1,1134,0,True,False,True,True,True,True
40650999999,33.383,43.567,1,1,0,False,False,False,False,False,False
40651199999,36.533692,44.339886,1,1,0,False,False,False,False,False,False
40655099999,32.55,44.7166666,6,12855,5673,True,True,True,True,True,True
40656099999,32.5666666,44.05,6,13524,5905,True,True,True,True,True,True
40657099999,32.45,44.45,6,13157,7866,True,True,True,True,True,True
40658099999,32.0333333,42.2833333,6,10127,0,True,False,True,True,True,True
40660099999,32.9166666,45.0666666,6,12790,7575,True,True,True,True,True,True
40662099999,33.1,45.95,6,10747,4020,True,True,True,True,True,True
40664099999,32.5,45.8166666,6,13388,9437,True,True,True,True,True,True
40665099999,32.1333333,46.0333333,6,13730,10473,True,True,True,True,True,True
40666099999,32.4666666,46.7166666,6,12335,6910,True,True,True,True,True,True
40670099999,31.95,44.3166666,6,47354,45680,True,True,True,True,True,True
